step,round,run_id,rollout/response_len/median,rollout/dynamic_filter/drop_shopsim_zero_std_group,rollout/shopsim/strict_reward_mean,rollout/shopsim/chunk/chunk-b64b0567ce98/target_rho,rollout/shopsim/chunk/chunk-a9e98e128a35/inclusion_rate,rollout/shopsim/rho_mean,rollout/shopsim/train_group_count,rollout/shopsim/scored_rate,rollout/shopsim/q,rollout/shopsim/train_trajectory_count,rollout/shopsim/chunk/chunk-4d958fc1d69e/target_rho,rollout/shopsim/chunk/chunk-27a7e5bb9344/inclusion_rate,rollout/shopsim/full_skill_retry_rate,rollout/shopsim/chunk/chunk-d3a9ac5af7ef/inclusion_rate,rollout/avg_cached_tokens_per_sample,rollout/shopsim/zero_std_group_drop_rate,rollout/shopsim/chunk/chunk-4d958fc1d69e/inclusion_rate,rollout/truncated_ratio,rollout/step,rollout/shopsim/reward_mean,rollout/shopsim/chunk/chunk-f58e352cdad0/target_rho,perf/longest_effective_sample_tokens_per_sec,rollout/shopsim/chunk/chunk-a71a5634ee99/target_rho,rollout/response_len/min,rollout/response_len/mean,rollout/shopsim/chunk/chunk-a71a5634ee99/inclusion_rate,perf/rollout_time,rollout/shopsim/success_rate,rollout/shopsim/rho_max,rollout/shopsim/pending_analysis_rate,rollout/shopsim/runtime_error_group_rate,rollout/shopsim/all_wrong_group_rate,rollout/shopsim/chunk/chunk-d3a9ac5af7ef/target_rho,rollout/shopsim/chunk/chunk-bbe6cb9408eb/target_rho,perf/longest_sample_tokens_per_sec,rollout/shopsim/zero_std_group_drop_count,rollout/shopsim/full_skill_retry_success_rate,rollout/shopsim/chunk/chunk-27a7e5bb9344/target_rho,rollout/shopsim/skills_per_assisted_group_mean,rollout/shopsim/group_count,rollout/shopsim/chunk/chunk-1f8d27322e9f/inclusion_rate,rollout/shopsim/chunk/chunk-b64b0567ce98/inclusion_rate,rollout/shopsim/chunk/chunk-bbe6cb9408eb/inclusion_rate,rollout/shopsim/chunk/chunk-f58e352cdad0/inclusion_rate,perf/tokens_per_gpu_per_sec,rollout/shopsim/chunk/chunk-a9e98e128a35/target_rho,rollout/shopsim/trajectory_count,rollout/response_len/max,rollout/shopsim/chunk/chunk-1f8d27322e9f/target_rho,rollout/shopsim/assisted_empty_group_rate,rollout/prefix_cache_hit_rate,rollout/repetition_frac,rollout/shopsim/technical_group_drop_count,rollout/shopsim/internalization_deficit_rate,rollout/shopsim/chunk/chunk-c83ed5ae8b70/target_rho,rollout/shopsim/rho_min,rollout/dynamic_filter/drop_shopsim_unscored_technical_group,rollout/shopsim/skill_free_group_rate,rollout/shopsim/technical_group_drop_rate,rollout/shopsim/chunk/chunk-c83ed5ae8b70/inclusion_rate,perf/effective_tokens_per_gpu_per_sec,rollout/log_probs,rollout/returns,rollout/raw_reward,rollout/kl,rollout/rewards,rollout/rollout_log_probs,rollout/total_lengths,rollout/advantages,rollout/response_lengths,rollout/truncated,perf/actor_train_tok_per_s,perf/sleep_time,perf/data_preprocess_time,perf/wait_time_ratio,perf/log_probs_time,perf/train_time,perf/wake_up_time,perf/train_wait_time,perf/actor_train_time,perf/step_time,perf/actor_train_tflops,perf/log_probs_tflops,perf/update_weights_time,rollout/zero_std/count_0.0,rollout/zero_std/count_0.7,rollout/zero_std/count_1.0,rollout/zero_std/count_0.5,rollout/shopsim/chunk/online-bbef274e1764d953/inclusion_rate,rollout/shopsim/chunk/online-8e3e179b9270814a/inclusion_rate,rollout/shopsim/chunk/online-bbef274e1764d953/target_rho,rollout/shopsim/chunk/online-8e3e179b9270814a/target_rho,rollout/zero_std/count_0.4,rollout/shopsim/chunk/online-214dfd1028dc4157/target_rho,rollout/shopsim/chunk/online-3297dc4c0f4f6109/target_rho,rollout/shopsim/chunk/online-3297dc4c0f4f6109/inclusion_rate,rollout/shopsim/chunk/online-214dfd1028dc4157/inclusion_rate,rollout/shopsim/chunk/online-ea5dd903b14ec0fc/target_rho,rollout/shopsim/chunk/online-3d2cdd6a2aac9717/target_rho,rollout/shopsim/chunk/online-3d2cdd6a2aac9717/inclusion_rate,rollout/shopsim/chunk/online-ea5dd903b14ec0fc/inclusion_rate
55,2,7vhbv5j0,175,16,0.7652698863636364,,0.48148148148148145,0.5525465517026048,16,1,0.2,128,,,0.15625,,0,0.5,,0.4329896907216495,55,0.7652698863636364,,5.854126251078053,,53,198.93655828707375,,318.23707246780396,0.76171875,0.8999999999999999,0.125,0,0.15625,,,5.854126251078053,16,0.2,,2.925925925925926,32,0.37037037037037035,,,,197.0692776729991,0.36213934903190265,256,1863,0.406239919602322,0,0,0,,0.03125,0.8999999999999999,0.36213934903190265,,0.15625,,0.8888888888888888,197.0692776729991,-0.15304439514875412,-4.889443516731262e-09,0.33292480715161127,0,-0.14969814629615252,-0.15231778472661972,10297.555908009515,-4.889443516731262e-09,198.93655828707375,0.4329896907216495,13161.809954681665,11.19690728187561,0.20339441299438477,0.21437801821599606,257.2120180130005,1248.036847114563,6.089039325714111,340.56031036376953,986.5830037593842,1588.5971574783325,107.74207941478039,137.754714523673,1.691840410232544,4,,3,,0.7037037037037037,0.48148148148148145,0.5830719338167873,0.5112815560620121,,,,,,,,,
56,2,7vhbv5j0,160,16,0.8483072916666666,,0.2608695652173913,0.5525465517026048,16,1,0.2,128,,,0.0625,,0,0.5,,0.21864951768488747,56,0.8483072916666666,,3.0960068660908764,,66,186.4501607717042,,212.5318284034729,0.84765625,0.8999999999999999,0.0625,0,0.0625,,,3.0960068660908764,16,0,,2.6956521739130435,32,0.5652173913043478,,,,204.62582158489235,0.36213934903190265,256,658,0.406239919602322,0.09375,0,0,,0,0.8999999999999999,0.36213934903190265,,0.28125,,0.8260869565217391,204.62582158489235,-0.15301518887281418,-1.862645149230957e-09,0.5848517327617005,0,-0.18697517873901007,-0.1522940993309021,8233.228295819936,-1.862645149230957e-09,186.4501607717042,0.21864951768488747,13353.243787157828,11.279544353485107,0.14020347595214844,0.2439197849068389,151.3580310344696,727.2757904529572,6.042749881744385,234.62716102600098,575.2611217498779,961.9029514789581,103.42558871167714,131.0286604842073,1.7198741436004639,2,,6,,0.5217391304347826,0.5217391304347826,0.5830719338167873,0.5112815560620121,,,,,,,,,
57,2,7vhbv5j0,166,16,0.83984375,,0.5,0.5525465517026048,16,1,0.2,128,,,0.0625,,0,0.5,,0.10655737704918032,57,0.83984375,,5.82348137478921,,68,186.5295081967213,,137.54658913612366,0.83984375,0.8999999999999999,0.0625,0,0.0625,,,5.82348137478921,16,0,,2.75,32,0.375,,,,206.80810900987535,0.36213934903190265,256,801,0.406239919602322,0,0,0,,0,0.8999999999999999,0.36213934903190265,,0.25,,0.9166666666666666,206.80810900987535,-0.13604915142059326,-1.862645149230957e-09,0.6491803278688525,0,-0.02714117726341623,-0.13513126969337463,5879.0311475409835,-1.862645149230957e-09,186.5295081967213,0.10655737704918032,13656.95252117587,10.942262411117554,0.09041357040405273,0.3229611381650153,70.13574743270874,333.4993073940277,6.056350469589233,159.08586931228638,262.5921847820282,492.5851767063141,97.58990651195835,121.79403372123014,1.7357404232025146,2,,8,,0.5833333333333334,0.375,0.5830719338167873,0.5112815560620121,,,,,,,,,
58,2,7vhbv5j0,177,16,0.8984375,,0.5714285714285714,0.5525465517026048,16,1,0.2,128,,,0.0625,,0,0.5,,0.030585106382978722,58,0.8984375,,5.764171510980675,,38,204.71808510638297,,176.95517873764038,0.8984375,0.8999999999999999,0.0625,0,0.0625,,,5.764171510980675,16,0,,3.0476190476190474,32,0.42857142857142855,,,,217.4957538657973,0.36213934903190265,256,1020,0.406239919602322,0.03125,0,0,,0,0.8999999999999999,0.36213934903190265,,0.34375,,0.9523809523809523,217.4957538657973,-0.1426452100276947,-1.1641532182693481e-09,0.6928191489361702,0,-0.05619411218039533,-0.14188400655984879,6659.815159574468,-1.1641532182693481e-09,204.71808510638297,0.030585106382978722,13795.92366686361,10.791692018508911,0.10790038108825684,0.299583891705204,100.29953980445862,464.0732264518738,5.986079454421997,198.49466848373413,363.01889753341675,662.5678949356079,99.60971897027586,120.17406538687355,1.7168073654174805,2,,10,,0.6666666666666666,0.42857142857142855,0.5830719338167873,0.5112815560620121,,,,,,,,,
59,2,7vhbv5j0,159,16,0.8683035714285714,,0.2608695652173913,0.5525465517026048,16,1,0.2,128,,,0.0625,,0,0.5,,0.27471116816431324,59,0.8683035714285714,,3.162886573400153,,32,184.0847240051348,,226.0593237876892,0.8671875,0.8999999999999999,0.0625,0,0.0625,,,3.162886573400153,16,0,,2.9130434782608696,32,0.5652173913043478,,,,158.58890223731774,0.36213934903190265,256,715,0.406239919602322,0,0,0,,0,0.8999999999999999,0.36213934903190265,,0.28125,,0.9130434782608695,158.58890223731774,-0.14318972826004028,1.1175870895385742e-08,0.5778470566660554,0,-0.025062045290473185,-0.1425350233912468,7389.460847240051,1.1175870895385742e-08,184.0847240051348,0.27471116816431324,13592.623910771292,10.613769054412842,0.11525082588195801,0.31412814835899333,116.10814833641052,540.4341125488281,6.0597007274627686,247.51790976524353,423.49365639686584,787.9520223140717,104.29280430381758,126.79942985148784,1.7507405281066895,2,,8,,0.782608695652174,0.391304347826087,0.5830719338167873,0.5112815560620121,,,,,,,,,
60,2,7vhbv5j0,185,16,0.8460286458333334,,0.36,0.5525465517026048,16,1,0.2,128,,,0.125,,0,0.5,,0.24048913043478262,60,0.8460286458333334,,3.5167599313522873,,62,208.02853260869566,,205.8713173866272,0.796875,0.8999999999999999,0.125,0,0.125,,,3.5167599313522873,16,0,,2.44,32,0.24,,,,185.92803740656677,0.36213934903190265,256,724,0.406239919602322,0,0,0,,0,0.8999999999999999,0.36213934903190265,,0.21875,,0.88,185.92803740656677,-0.1452033817768097,9.313225746154785e-09,0.5242300724637681,0,-0.030559935024014846,-0.1445097252726555,7273.077445652174,9.313225746154785e-09,208.02853260869566,0.24048913043478262,13604.681879709395,11.121584177017212,0.10505318641662598,0.3129215750725044,105.58883237838745,499.6567711830139,5.919387578964233,227.56264519691467,393.4663851261139,727.2194163799286,103.89500798484565,129.0515051123069,1.7412362098693848,2,,6,2,0.6,0.36,0.5830719338167873,0.5112815560620121,,,,,,,,,
61,3,y4xk6byf,195,16,0.871875,,0.8518518518518519,0.5663062215285343,16,1,0.2,128,,,0.0625,,0,0.5,,0.06707317073170732,61,0.871875,,24.671698594126976,,68,231.3719512195122,,166.02018642425537,0.87109375,0.8999999999999999,0.0625,0,0.0625,,,24.671698594126976,16,0,,4.185185185185185,32,0.7407407407407407,,,,228.55654373880571,0.8876413579359135,256,4096,0.6863229932230063,0,0,0,,0,0.8999999999999999,0.29279886960426194,,0.15625,,0.8518518518518519,228.55654373880571,-0.14525385200977325,1.30385160446167e-08,0.7210365853658537,0,-0.061440500090034995,-0.1446288675069809,6310.538109756098,1.30385160446167e-08,231.3719512195122,0.06707317073170732,13638.723477895403,7.04412841796875,0.09391665458679199,0.3082962413672196,83.78786873817444,388.04114842414856,4.156991720199585,172.9521143436432,303.5264265537262,560.9932627677917,96.81253931004228,116.9030176838363,1.7428538799285889,2,,6,,,0.6296296296296297,,0.7037147129653498,,0.3190629307171016,0.29279886960426194,0.037037037037037035,0.37037037037037035,0.3993089719266536,0.3415999358559877,0.2962962962962963,0.4074074074074074
62,3,y4xk6byf,196,16,0.8563802083333333,,0.9130434782608695,0.5663062215285343,16,1,0.2,128,,,0.125,,0,0.5,,0.07835325365205843,62,0.8563802083333333,,19.630219902894208,,53,229.99203187250995,,208.65787649154663,0.8359375,0.8999999999999999,0.125,0,0.125,,,19.630219902894208,16,0,,4.565217391304348,32,0.7391304347826086,,,,207.49755881731141,0.8876413579359135,256,4096,0.6863229932230063,0,0,0,,0,0.8999999999999999,0.29279886960426194,,0.28125,,0.9565217391304348,207.49755881731141,-0.15245940536260605,-2.5902409106492996e-09,0.5957060646303675,0,-0.024042694019289764,-0.15163017809391022,7165.770252324037,-2.5902409106492996e-09,229.99203187250995,0.07835325365205843,13539.042532104675,11.802997589111328,0.11236429214477539,0.3131363189142431,107.94189238548279,507.09661388397217,6.9794628620147705,231.18177795410156,398.53815269470215,738.2783918380737,100.61553788756656,123.82937311892562,1.7556660175323486,2,,6,,,0.6086956521739131,,0.7037147129653498,,0.3190629307171016,0.29279886960426194,0.30434782608695654,0.2608695652173913,0.3993089719266536,0.3415999358559877,0.30434782608695654,0.4782608695652174
63,3,y4xk6byf,221,16,0.8984375,,0.9642857142857143,0.5663062215285343,16,1,0.2,128,,,0.0625,,0,0.5,,0.09481481481481481,63,0.8984375,,20.05174154839007,,67,262.2459259259259,,204.27153372764587,0.87890625,0.8999999999999999,0.0625,0,0.0625,,,20.05174154839007,16,0,,4.785714285714286,32,0.6071428571428571,,,,216.6430103716929,0.8876413579359135,256,4096,0.6863229932230063,0,0,0,,0,0.8999999999999999,0.29279886960426194,,0.125,,0.9285714285714286,216.6430103716929,-0.146044559776783,5.587935447692871e-09,0.7185185185185186,0,-0.1496850249502394,-0.14527519047260284,6730.939259259259,5.587935447692871e-09,262.2459259259259,0.09481481481481481,13664.716362586243,11.570079326629639,0.09572172164916992,0.34883904636295837,88.97729587554932,422.1243917942047,6.700033664703369,226.1398959159851,332.4901797771454,648.2642877101898,98.01675361286333,122.0896024063468,1.7234666347503662,1,,8,,,0.8571428571428571,,0.7037147129653498,,0.3190629307171016,0.29279886960426194,0.39285714285714285,0.35714285714285715,0.3993089719266536,0.3415999358559877,0.42857142857142855,0.25
64,3,y4xk6byf,197,16,0.8587239583333334,,0.9166666666666666,0.5663062215285343,16,1,0.2,128,,,0.03125,,0,0.5,,0.2540880503144654,64,0.8587239583333334,,5.7959316823324105,,46,240.5119496855346,,236.71776604652405,0.8359375,0.8999999999999999,0.03125,0,0.03125,,,5.7959316823324105,16,0,,4.375,32,0.75,,,,201.93562485126333,0.8876413579359135,256,1372,0.6863229932230063,0,0,0,,0,0.8999999999999999,0.29279886960426194,,0.25,,0.7916666666666666,201.93562485126333,-0.1575736552476883,-1.30385160446167e-08,0.6081761006289308,0,-0.06426546817305703,-0.1567392200231552,8199.124528301887,-1.30385160446167e-08,240.5119496855346,0.2540880503144654,13401.29204124086,11.800293207168579,0.15954256057739258,0.2958224779563865,129.45514512062073,617.9622282981873,7.237299680709839,259.6037390232086,486.3936984539032,877.5659673213959,104.77736059505423,131.22446874444816,1.7289583683013916,1,,5,,,0.8333333333333334,,0.7037147129653498,,0.3190629307171016,0.29279886960426194,0.125,0.2916666666666667,0.3993089719266536,0.3415999358559877,0.20833333333333334,0.4583333333333333
65,3,y4xk6byf,200,16,0.83984375,,0.8461538461538461,0.5663062215285343,16,1,0.2,128,,,0.125,,0,0.5,,0.03622047244094488,65,0.83984375,,8.67281526348579,,56,234.92125984251967,,161.3086359500885,0.83984375,0.8999999999999999,0.125,0,0.125,,,8.67281526348579,16,0,,4.230769230769231,32,0.6153846153846154,,,,231.19499945148186,0.8876413579359135,256,1399,0.6863229932230063,0,0,0,,0,0.8999999999999999,0.29279886960426194,,0.1875,,0.8846153846153846,231.19499945148186,-0.14279961585998535,9.313225746154785e-10,0.6866141732283465,0,0.01388338475715457,-0.14198852330446243,6096.050393700787,9.313225746154785e-10,234.92125984251967,0.03622047244094488,13724.986808112337,11.578455209732056,0.09298968315124512,0.33953827401651504,75.58120679855347,358.12266778945923,7.042602062225342,184.1080985069275,282.03976106643677,542.2307662963867,96.87234328060048,120.49667595997028,1.7209126949310303,4,,8,,,0.7307692307692307,,0.7037147129653498,,0.3190629307171016,0.29279886960426194,0.07692307692307693,0.34615384615384615,0.3993089719266536,0.3415999358559877,0.2692307692307692,0.46153846153846156
66,3,y4xk6byf,209,16,0.8621651785714286,,0.8461538461538461,0.5663062215285343,16,1,0.2,128,,,0.09375,,0,0.5,,0.2712975098296199,66,0.8621651785714286,,17.399477947679042,,10,250.09043250327653,,235.40936183929443,0.859375,0.8999999999999999,0.09375,0,0.09375,,,17.399477947679042,16,0,,4,32,0.6923076923076923,,,,202.64593399036667,0.8876413579359135,256,4096,0.6863229932230063,0,0,0,,0,0.8999999999999999,0.29279886960426194,,0.1875,,0.8076923076923077,202.64593399036667,-0.13628233969211578,-7.2177499532699585e-09,0.5433439430818199,0,-0.043093540331014334,-0.13554645329713821,8084.6644823066845,-7.2177499532699585e-09,250.09043250327653,0.2712975098296199,13461.092744258702,11.53822112083435,0.11897587776184082,0.30649026433745086,123.90559005737305,582.9355828762054,6.953683853149414,257.6230320930481,458.25395584106445,840.5586149692535,105.57966739787754,130.15904614434905,1.7299914360046387,3,,9,,,0.5769230769230769,,0.7037147129653498,,0.3190629307171016,0.29279886960426194,0.15384615384615385,0.38461538461538464,0.3993089719266536,0.3415999358559877,0.11538461538461539,0.4230769230769231
67,3,y4xk6byf,204,16,0.9033203125,,0.9230769230769231,0.5663062215285343,16,1,0.2,128,,,0,,0,0.5,,0.11641791044776119,67,0.9033203125,,7.395189718533539,,63,232.92985074626867,,172.40936994552612,0.8984375,0.8999999999999999,0,0,0,,,7.395189718533539,16,,,4.230769230769231,32,0.6923076923076923,,,,226.2971554987254,0.8876413579359135,256,1275,0.6863229932230063,0.03125,0,0,,0,0.8999999999999999,0.29279886960426194,,0.1875,,0.7692307692307693,226.2971554987254,-0.14077375084161758,-3.725290298461914e-09,0.7332089552238806,0,-0.05279379255736052,-0.14002706110477448,6657.50447761194,-3.725290298461914e-09,232.92985074626867,0.11641791044776119,13615.161234879357,11.526191473007202,0.09267854690551758,0.31919242009649407,89.34106135368347,417.73138785362244,7.180835247039795,195.85077571868896,327.61477613449097,613.5821635723114,98.69305028791699,120.63621171197299,1.7127022743225098,,,8,,,0.5769230769230769,,0.7037147129653498,,0.3190629307171016,0.29279886960426194,0.5,0.38461538461538464,0.3993089719266536,0.3415999358559877,0.07692307692307693,0.3076923076923077
68,3,y4xk6byf,197,16,0.822265625,,0.92,0.5663062215285343,16,1,0.2,128,,,0.125,,0,0.5,,0.31337579617834393,68,0.822265625,,18.757106842942743,,59,235.58216560509555,,218.37056398391724,0.81640625,0.8999999999999999,0.125,0,0.125,,,18.757106842942743,16,0,,4.56,32,0.64,,,,211.71809586664352,0.8876413579359135,256,4096,0.6863229932230063,0,0,0,,0,0.8999999999999999,0.29279886960426194,,0.21875,,0.84,211.71809586664352,-0.13498559594154358,8.847564458847046e-09,0.4949044585987261,0,-0.12258763400612363,-0.13374637812376022,8026.347770700637,8.847564458847046e-09,235.58216560509555,0.31337579617834393,13447.704297122043,11.523115634918213,0.11789369583129883,0.28878511400857004,127.63353538513184,596.802553653717,6.919743299484253,242.3285801410675,468.53223872184753,839.1311337947845,105.06678902760859,128.56385465852006,1.7631785869598389,4,,4,,,0.72,,0.7037147129653498,,0.3190629307171016,0.29279886960426194,0.4,0.32,0.3993089719266536,0.3415999358559877,0.36,0.36
69,3,y4xk6byf,202,16,0.8914620535714286,,0.92,0.5663062215285343,16,1,0.2,128,,,0.03125,,0,0.5,,0.12201963534361851,69,0.8914620535714286,,21.613471119397015,,9,265.55820476858344,,189.51143836975098,0.87890625,0.8999999999999999,0.03125,0,0.03125,,,21.613471119397015,16,0,,4.56,32,0.8,,,,249.7777992041009,0.8876413579359135,256,4096,0.6863229932230063,0,0,0,,0,0.8999999999999999,0.29279886960426194,,0.21875,,0.84,249.7777992041009,-0.14303823560476303,-9.89530235528946e-09,0.708976157082749,0,-0.10099048216580342,-0.14227347075939178,6959.618513323983,-9.89530235528946e-09,265.55820476858344,0.12201963534361851,13499.9998619917,11.511289834976196,0.10256314277648926,0.31251779530208484,97.05936408042908,465.4009072780609,6.731716871261597,211.56338953971863,367.57096672058105,676.9642968177795,100.19155531712804,126.47760194347966,1.8968636989593506,,,7,,,0.76,,0.7037147129653498,,0.3190629307171016,0.29279886960426194,0.32,0.4,0.3993089719266536,0.3415999358559877,0.16,0.36
70,3,y4xk6byf,222,16,0.79296875,,0.8888888888888888,0.5663062215285343,16,1,0.2,128,,,0.15625,,0,0.5,,0.22209165687426558,70,0.79296875,,15.246175479517944,,73,259.00705052878965,,268.6575400829315,0.79296875,0.8999999999999999,0.15625,0,0.15625,,,15.246175479517944,16,0,,4.222222222222222,32,0.7407407407407407,,,,205.10777394518726,0.8876413579359135,256,4096,0.6863229932230063,0,0,0,,0,0.8999999999999999,0.29279886960426194,,0.15625,,0.9259259259259259,205.10777394518726,-0.13634702563285828,2.561137080192566e-09,0.4782608695652174,0,-0.04673719224022082,-0.13560492545366287,8333.923619271445,2.561137080192566e-09,259.00705052878965,0.22209165687426558,13439.995838795787,11.369572877883911,0.12667512893676758,0.30345862656326555,139.40113401412964,667.6669385433197,6.948782682418823,290.8790488243103,527.6913092136383,958.54598736763,104.37169182948226,131.69676391288516,1.7580742835998535,5,,7,,,0.5925925925925926,,0.7037147129653498,,0.3190629307171016,0.29279886960426194,0.14814814814814814,0.25925925925925924,0.3993089719266536,0.3415999358559877,0.25925925925925924,0.4074074074074074
71,3,y4xk6byf,198,16,0.9296875,,0.8,0.5663062215285343,16,1,0.2,128,,,0.03125,,0,0.5,,0.10252100840336134,71,0.9296875,,12.270646662915622,,77,233.30252100840337,,142.12779879570007,0.9296875,0.8999999999999999,0.03125,0,0.03125,,,12.270646662915622,16,0,,4.4,32,0.8,,,,244.17285213770526,0.8876413579359135,256,1744,0.6863229932230063,0,0,0,,0,0.8999999999999999,0.29279886960426194,,0.21875,,0.76,244.17285213770526,-0.1299484521150589,-6.05359673500061e-09,0.7815126050420168,0,-0.13162839888524608,-0.12887629866600037,6081.759663865546,-6.05359673500061e-09,233.30252100840337,0.10252100840336134,13738.910532457008,11.261242151260376,0.08039069175720215,0.3275724486038879,71.94180393218994,336.03348326683044,6.791826963424683,163.6983950138092,263.386750459671,499.73187828063965,98.40167140988159,120.08639880125988,1.7460737228393555,1,,10,,,0.56,,0.7037147129653498,,0.3190629307171016,0.29279886960426194,0.2,0.44,0.3993089719266536,0.3415999358559877,0.4,0.44
72,3,y4xk6byf,220.5,16,0.78759765625,,0.8928571428571429,0.5663062215285343,16,1,0.2,128,,,0.0625,,0,0.5,,0.33052434456928836,72,0.78759765625,,13.62578288620252,,60,289.44101123595505,,300.60658049583435,0.77734375,0.8999999999999999,0.0625,0,0.0625,,,13.62578288620252,16,0,,4.285714285714286,32,0.6428571428571429,,,,257.08269550363656,0.8876413579359135,256,4096,0.6863229932230063,0,0,0,,0,0.8999999999999999,0.29279886960426194,,0.125,,0.8928571428571429,257.08269550363656,-0.13608553260564804,-4.6566128730773926e-09,0.40554775280898875,0,-0.12013906246044216,-0.1352050006389618,9831.201310861423,-4.6566128730773926e-09,289.44101123595505,0.33052434456928836,13314.823681485666,11.51755166053772,0.17517948150634766,0.24451592835131625,209.50029110908508,998.8605136871338,6.6545562744140625,323.2858440876007,788.5739421844482,1322.1463577747345,107.24722244421683,134.56204848761183,1.735121250152588,2,,5,,,0.8214285714285714,,0.7037147129653498,,0.3190629307171016,0.29279886960426194,0.2857142857142857,0.21428571428571427,0.3993089719266536,0.3415999358559877,0.17857142857142858,0.35714285714285715
73,3,y4xk6byf,202,16,0.89453125,,0.8518518518518519,0.5663062215285343,16,1,0.2,128,,,0.09375,,0,0.5,,0.18118948824343015,73,0.89453125,,16.31519248493948,,54,273.1438450899032,,251.05434727668762,0.89453125,0.8999999999999999,0.09375,0,0.09375,,,16.31519248493948,16,0,,4.62962962962963,32,0.6666666666666666,,,,196.65363510151997,0.8876413579359135,256,4096,0.6863229932230063,0,0,0,,0,0.8999999999999999,0.29279886960426194,,0.15625,,0.8888888888888888,196.65363510151997,-0.128240704536438,1.862645149230957e-09,0.607192254495159,0,-0.08362027190697803,-0.1268034242093563,7269.174273858921,1.862645149230957e-09,273.1438450899032,0.18118948824343015,13599.396207726706,11.201563835144043,0.10316085815429688,0.35661566611851914,106.66568803787231,493.7943215370178,7.666072130203247,273.7007751464844,386.45928978919983,767.4950966835022,100.84281475969097,121.78750039574392,1.7479698657989502,3,,10,,,0.6296296296296297,,0.7037147129653498,,0.3190629307171016,0.29279886960426194,0.4444444444444444,0.37037037037037035,0.3993089719266536,0.3415999358559877,0.4074074074074074,0.37037037037037035
74,3,y4xk6byf,179,16,0.96484375,,0.8620689655172413,0.5663062215285343,16,1,0.2,128,,,0,,0,0.5,,0.01757469244288225,74,0.96484375,,5.425549196245135,,45,221.80492091388402,,159.61517786979675,0.96484375,0.8999999999999999,0,0,0,,,5.425549196245135,16,,,4.689655172413793,32,0.7241379310344828,,,,197.67387049956977,0.8876413579359135,256,866,0.6863229932230063,0,0,0,,0,0.8999999999999999,0.29279886960426194,,0.09375,,0.9310344827586207,197.67387049956977,-0.12065617367625237,9.313225746154785e-10,0.8892794376098418,0,-0.030446514042064887,-0.11989164352416992,5537.753954305799,9.313225746154785e-10,221.80492091388402,0.01757469244288225,13956.890246986106,11.052287101745605,0.07480883598327637,0.38544176439530314,62.11362981796265,288.6547157764435,6.819113254547119,181.03993487358093,225.76533484458923,469.6946506500244,94.23551852483186,114.17308061780459,1.6970603466033936,,,13,,,0.6896551724137931,,0.7037147129653498,,0.3190629307171016,0.29279886960426194,0.41379310344827586,0.2413793103448276,0.3993089719266536,0.3415999358559877,0.3793103448275862,0.4482758620689655
75,3,y4xk6byf,197,16,0.91015625,,0.76,0.5663062215285343,16,1,0.2,128,,,0,,0,0.5,,0.1722643553629469,75,0.91015625,,18.83880201364992,,58,246.7919826652221,,217.4235918521881,0.90625,0.8999999999999999,0,0,0,,,18.83880201364992,16,,,3.88,32,0.6,,,,261.91844921187146,0.8876413579359135,256,4096,0.6863229932230063,0,0,0,,0,0.8999999999999999,0.29279886960426194,,0.21875,,0.84,261.91844921187146,-0.1261356621980667,8.847564458847046e-09,0.6175514626218852,0,-0.19269506076304393,-0.12454785779118538,8387.589382448537,8.847564458847046e-09,246.7919826652221,0.1722643553629469,13356.74163170278,11.382997274398804,0.13314127922058105,0.24567575988446425,155.30092453956604,735.4643385410309,6.807807683944702,239.53328108787537,579.6132929325104,974.9976196289062,103.37624385624525,128.60675768706736,1.7171297073364258,,,8,,,0.76,,0.7037147129653498,,0.3190629307171016,0.29279886960426194,0.28,0.08,0.3993089719266536,0.3415999358559877,0.32,0.24
76,3,y4xk6byf,198.5,16,0.8671875,,0.9642857142857143,0.5663062215285343,16,1,0.2,128,,,0.0625,,0,0.5,,0.20092378752886836,76,0.8671875,,17.131198079759557,,62,272.7401847575058,,239.09594535827637,0.85546875,0.8999999999999999,0.0625,0,0.0625,,,17.131198079759557,16,0,,4.5,32,0.6785714285714286,,,,246.96466479813532,0.8876413579359135,256,4096,0.6863229932230063,0,0,0,,0,0.8999999999999999,0.29279886960426194,,0.125,,0.8571428571428571,246.96466479813532,-0.12748649716377258,0,0.6374133949191686,0,-0.06152621637728693,-0.12606461718678474,7856.645496535797,0,272.7401847575058,0.20092378752886836,13359.921773523838,12.665958166122437,0.12386870384216309,0.28840508852388147,139.0382468700409,649.1623950004578,7.520815134048462,263.1015694141388,509.27356576919556,912.2639644145966,101.59211926164863,124.03824605850811,1.713705062866211,2,,5,,,0.7142857142857143,,0.7037147129653498,,0.3190629307171016,0.29279886960426194,0.35714285714285715,0.32142857142857145,0.3993089719266536,0.3415999358559877,0.2857142857142857,0.32142857142857145
